                  Mean            SD         Naive SE        MCSE         ESS    
  phi[2][6]    0.6566619851  0.0833754214 0.00263656232 0.01872146342   19.833369
  phi[2][7]    0.2518754245  0.0785586141 0.00248424150 0.01914917369   16.830133
  phi[2][8]    0.0051429849  0.0130751674 0.00041347310 0.00223512866   34.220745
  phi[2][9]    0.0073875048  0.0156384424 0.00049453097 0.00324927245   23.164063
 phi[2][10]    0.0579390097  0.0524454430 0.00165847053 0.01418599870   13.667708
     y[160]    1.8620000000  0.3620595077 0.01144932693 0.03834927205   89.134465
      y[13]    2.9870000000  0.1133306836 0.00358383089 0.01300000000   75.999076
     y[128]    2.9780000000  0.1988857852 0.00628932075 0.02200000000   81.726354
     y[105]    2.8200000000  0.5584907447 0.01766102805 0.09285592185   36.175351
     y[180]    2.9930000000  0.1046993885 0.00331088537 0.00700000000  223.713509
      y[56]    2.2330000000  0.4847122300 0.01532794657 0.12181087344   15.834190
      y[24]    1.8900000000  0.9092451412 0.02875285598 0.27648588471   10.814739
      y[25]    2.3390000000  0.9343189776 0.02954576030 0.28045379893   11.098587
     y[146]    1.8430000000  0.9619128216 0.03041835427 0.21623058680   19.789607
      y[17]    1.0260000000  0.2266613672 0.00716766178 0.02600000000   75.999076
     y[153]    1.1180000000  0.3823901440 0.01209223810 0.05019517462   58.034927
     y[166]    1.6480000000  0.5180389603 0.01638183031 0.03940671122  172.816205
      y[44]    1.6620000000  0.8686256446 0.02746835471 0.22781473955   14.537899
     y[132]    2.8060000000  0.5785315019 0.01829477244 0.08574121270   45.527602
     y[170]    2.8700000000  0.3784748912 0.01196842693 0.07169379332   27.868335
     y[188]    2.9760000000  0.1773568591 0.00560851633 0.01194431524  220.482164
     y[187]    2.9950000000  0.0947838804 0.00299732948 0.00500000000  359.359359
     y[181]    2.9820000000  0.1603175028 0.00506968458 0.01481740718  117.062407
      y[80]    1.5140000000  0.5177567692 0.01637290665 0.13038575246   15.768533
     y[185]    2.9780000000  0.2038567084 0.00644651515 0.02200000000   85.862722

