                  Mean            SD         Naive SE        MCSE          ESS    
     y[160]    2.4350000000  0.8925085835 0.02822359955 0.05504038921  262.9431192
      y[13]    2.9800000000  0.1400700525 0.00442940398 0.02000000000   49.0490490
     y[128]    1.9970000000  0.0706823599 0.00223517248 0.00213437475 1000.0000000
     y[105]    2.0000000000  0.2050415617 0.00648398350 0.02333333333   77.2200772
     y[180]    1.9860000000  0.1175492145 0.00371723255 0.01194431524   96.8538632
      y[56]    2.9600000000  0.1960572326 0.00619987407 0.04000000000   24.0240240
      y[24]    1.8190000000  0.3852108350 0.01218143618 0.10936635680   12.4059349
      y[25]    1.8190000000  0.3852108350 0.01218143618 0.10936635680   12.4059349
     y[146]    1.9590000000  0.9509065271 0.03007030467 0.19451620898   23.8981379
      y[17]    1.1940000000  0.3956267439 0.01251081614 0.11550084175   11.7327816
     y[153]    1.0510000000  0.2376035679 0.00751368455 0.02540559868   87.4675674
     y[166]    2.3770000000  0.9185394465 0.02904676772 0.10240496950   80.4550962
      y[44]    1.4600000000  0.4986468175 0.01576859691 0.14075194887   12.5509694
     y[132]    2.0040000000  0.1264911064 0.00400000000 0.00653197265  375.0000000
     y[170]    1.9490000000  0.2333526376 0.00737925833 0.02514181996   86.1453825
     y[188]    1.9870000000  0.1218435302 0.00385303074 0.01308519095   86.7051347
     y[187]    1.9870000000  0.1133306836 0.00358383089 0.01300000000   75.9990760
     y[181]    1.9880000000  0.1089397442 0.00344497719 0.01200000000   82.4157491
      y[80]    2.4830000000  0.8674465191 0.02743106749 0.23020787707   14.1985847
     y[185]    1.9890000000  0.1043546352 0.00329998332 0.01100000000   89.9990900

